,card,income,share,expenditure,reports_equal and greater then 4,reports_less than 4,age_18~30,age_30~50,age_50~,owner_no,owner_yes,selfemp_no,selfemp_yes,dependents_0~1,dependents_1~,months_60~,months_~50,majorcards_0,majorcards_>=1,active_<7,active_>=7
1008,True,0.0768065006358923,0.1758282,1.8110741878185204,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
1009,False,-0.10696477664023886,0.0003846154,-0.8906079685332026,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False
1010,True,-0.4892205731722231,0.03148378,-0.521619118780226,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,True,False
1011,True,-0.8426268756263214,0.07229714,-0.20162991455394474,False,True,True,False,False,False,True,True,False,False,True,True,False,True,False,True,False
1012,True,-0.1935132588738957,0.039573,-0.35144621137214405,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,True
1013,True,-0.1935132588738957,0.1059863,0.5570593110309106,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True
1014,True,0.8162190338521003,0.004863637,-0.7972714780616172,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
1015,True,-0.12138952367918167,0.1816442,1.6731729109888382,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
1016,True,-0.2079380059128385,0.04374329,-0.2989229806056312,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True
1017,True,-0.3377607292633238,0.2298219999999999,2.3380980100903233,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
1018,False,-1.0345481349794554,0.0006543432,-0.8906079685332026,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False
1019,True,0.016006191866748544,0.01756572,-0.6278998623040836,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,True,False
1020,True,-0.4098844644580375,0.0004444444,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
1021,True,0.45560035787853004,0.04364769,-0.11647970063197181,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
1022,False,-1.0589980812104633,0.0006666667,-0.8906079685332026,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True
1023,True,-0.049265788484467624,0.04113469,-0.2917470876980201,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False
1024,True,0.2752910198917451,0.2298219999999999,2.4701663470173365,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True
1025,True,0.1671054170996742,0.03930543,-0.2647115533027619,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True
1026,True,1.0830768540725413,0.003146122,-0.8268340915999829,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True
1027,True,0.6719715634626722,0.006554524,-0.7684555201687169,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False
1028,False,1.2489614450203839,0.0002399999999999,-0.8906079685332026,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True
1029,True,-0.9147506108210355,0.0549975,-0.3911665870675399,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,False,True
1030,True,-0.48200819965275155,0.1106476999999999,0.4178516873196921,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
1031,True,1.2489614450203839,0.0457034,0.14982984714420833,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,True,False
1032,True,0.5277240930732441,0.02011975,-0.5260082476125698,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True
1033,True,1.5176944823558882,0.04957879,0.32170597737475004,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,True,False
1034,True,-0.3921420256001379,0.1966153,1.5484252523829065,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True
1035,True,-1.0589980812104633,0.2298219999999999,2.4701663470173365,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
1036,True,0.5277240930732441,0.03421425,-0.26977467189381055,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True
1037,True,-0.8426268756263214,0.0005714286,-0.8906079685332026,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True
1038,False,-0.5180700672501087,0.0004705882,-0.8906079685332026,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False
1039,True,-0.5541319348474656,0.0611788,-0.19469551278880082,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True
1040,True,-0.9147506108210355,0.100191,0.02127624442418948,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
1041,True,-0.1935132588738957,0.126377,0.8355756350627513,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True
1042,True,-0.48200819965275155,0.07939731,0.04837078570493742,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True
1043,True,-0.6262556700421796,0.02359458,-0.635972332055108,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True
1044,True,0.5277240930732441,0.0920405,0.7838123911269441,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True
1045,True,2.1144462673569517,0.006145161,-0.7212363527756689,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
1046,True,-0.7705031404316074,0.07661773,-0.12406918809806172,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
1047,False,-0.9147506108210355,0.0006,-0.8906079685332026,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,True,False
1048,True,1.8259513265780956,0.03635741,0.06904177186806816,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
1049,True,-1.0589980812104633,0.01989944,-0.7293452647420837,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
1050,True,-0.0031065979598509583,0.02482904,-0.5234448901620873,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
1051,True,-0.8426268756263214,0.0836781,-0.0914471221830591,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
1052,True,-0.376996041209248,0.002403846,-0.8655664680246598,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
1053,True,0.3113528874891023,0.05220054,-0.013963978854394226,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,True,False
1054,True,1.1155325349101632,0.04295223,0.04646781364789378,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
1055,True,-0.15745139127653884,0.003491803,-0.8462162144032038,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
1056,True,-0.6262556700421796,0.1922946,1.2083570977445748,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
1057,True,1.2489614450203839,0.2298219999999999,2.4701663470173365,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
1058,True,-0.48200819965275155,0.1316562,0.6679113944640638,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
1059,True,0.5277240930732441,0.01495,-0.6215256434990564,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True
1060,True,2.402941208135807,0.007138088,-0.6709757628876615,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False
1061,True,-0.9580248519378639,0.01680412,-0.7458225550630528,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
1062,True,-0.5901938024448224,0.09007061,0.11229491165213554,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
1063,True,0.9099798896052284,0.0121468,-0.6428109022673361,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False
1064,True,2.402941208135807,0.1168531999999999,2.4701663470173365,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False
1065,True,0.4195384902811732,0.01171896,-0.6883727957181991,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
1066,True,-0.37382259686068064,0.2298219999999999,2.4701663470173365,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
1067,False,0.1671054170996742,0.0003428572,-0.8906079685332026,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
1068,False,-0.1935132588738957,0.0004,-0.8906079685332026,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
1069,True,-0.6983794052368937,0.07491956,-0.10696811850705916,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True
1070,True,-1.0589980812104633,0.08336612,-0.2096657781815635,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
1071,True,-0.7705031404316074,0.2298219999999999,2.267261883140065,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
1072,True,1.1047139746309558,0.06658583,0.5645854207311042,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False
1073,True,-0.8859011167431499,0.01792304,-0.7264131142572903,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,True,False
1074,True,-1.1455465634441202,0.138147,0.16562894073408116,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True
1075,True,-0.3513921152151247,0.05255475,-0.2260522088260794,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
1076,True,1.9701987969675236,0.001833333,-0.8450779661185065,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True
1077,True,0.1671054170996742,0.054492,-0.024071639794763136,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
1078,False,-1.0589980812104633,0.0006666667,-0.8906079685332026,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True
1079,True,0.45560035787853004,0.05496077,0.08440323105722562,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
1080,True,-0.9147506108210355,0.100224,0.02203186037448834,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
1081,True,2.402941208135807,0.09599761,2.22116275385122,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False
1082,False,-1.0229362136131064,0.0006486487,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
1083,True,-1.2032455515998914,0.2298219999999999,1.029100735947411,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
1084,True,1.1407758422283125,0.04899547,0.1913122340035333,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
1085,True,-0.31972979546464503,0.06534584,-0.05057010226005466,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False
1086,False,-0.4098844644580375,0.0004444444,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1087,False,-1.3114311543919623,0.0008275861999999,-0.8906079685332026,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,True,False
1088,True,-1.0589980812104633,0.0066111109999999,-0.8405249620525167,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True
1089,False,0.3113528874891023,0.0003243243,-0.8906079685332026,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False
1090,True,-0.9868743460157495,0.2298219999999999,1.5572123610804174,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1091,True,-0.46758345261380874,0.2154031,1.6789053206421547,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True
1092,True,0.34741475508645914,0.128076,1.2952190577058005,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
1093,True,0.888342769046814,0.03987022,-0.07600316262622625,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
1094,False,0.3113528874891023,0.0003243243,-0.8906079685332026,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True
1095,True,0.40944116735391306,0.103933,0.9246142934664867,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
1096,False,-1.2104579251193628,0.000754717,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True
1097,False,-0.8642639961847358,0.0005797101,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True
1098,True,1.3210851802150976,0.1696612,2.4701663470173365,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
1099,False,0.5369559311781678,0.0002990431,-0.8906079685332026,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
1100,True,0.866128658606842,0.002148035,-0.851907466753891,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False
1101,True,0.1671054170996742,0.05705314,0.017651691846978283,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
1102,True,1.2489614450203839,0.001525,-0.8604443425481215,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True
1103,True,-0.5541319348474656,0.0032,-0.8587369673892754,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
1104,True,-1.2753692867946054,0.06344134,-0.4596118424353625,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
1105,True,0.4141292101415694,0.006584255,-0.7799700582399749,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
1106,True,0.2392291522943882,0.03806583,-0.26804434961282947,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
1107,True,-0.22957512647125256,0.2008407,1.806953540315155,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
1108,True,-0.6370742303213868,0.1676499,0.9271548677028499,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True
1109,True,-0.799352634509493,0.02366667,-0.6583138687096587,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1110,True,-0.9097019493574054,0.09045292,-0.06542672476224452,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
1111,True,-1.232095045677777,0.09851731,-0.1908709924329856,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True
1112,False,-0.9147506108210355,0.0006,-0.8906079685332026,True,False,False,False,True,False,True,False,True,True,False,False,True,True,False,False,True
1113,True,-0.26563699406860974,0.0004137930999999,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
1114,True,0.3113528874891023,0.07111514,0.3074050030442552,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False
1115,True,0.4123261167617016,0.0118375,-0.6845573995752327,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False
1116,False,-0.8155804749283037,0.0005614035,-0.8906079685332026,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,True
1117,False,-0.6262556700421796,0.0005,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
1118,True,-0.6262556700421796,0.1813192,1.0907028316785785,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
1119,True,-0.9147506108210355,0.0055,-0.8450779661185065,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False
1120,False,-1.2407498939011425,0.0007751938,-0.8906079685332026,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False
1121,False,-0.9147506108210355,0.0006,-0.8906079685332026,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True
1122,True,-0.12138952367918167,0.2248926,2.2835936777794976,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False
1123,True,-0.5541319348474656,0.01238,-0.752424387465256,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
1124,True,1.3210851802150976,0.04952431,0.25799547820742674,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True
1125,True,-0.9147506108210355,0.0730519999999999,-0.2276727127368435,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False
1126,True,0.2392291522943882,0.02599111,-0.4655034614074909,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True
1127,True,0.09382770214184484,0.0003531073,-0.8906079685332026,False,True,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False
1128,True,0.6719715634626722,0.02501619,-0.41359925657856933,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
1129,False,-1.1311218164051775,0.0007058823,-0.8906079685332026,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True
1130,False,-0.958746089289811,0.0006188757,-0.8906079685332026,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
1131,True,-0.26563699406860974,0.1951082999999999,1.6846328130550137,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
1132,True,-1.1311218164051775,0.01221235,-0.7997255088659285,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True
1133,False,1.1768377098256702,0.000244898,-0.8906079685332026,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,True,False
1134,True,-0.7543474237479917,0.2298219999999999,2.4701663470173365,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
1135,True,2.0469384512146993,0.1070066,2.084436151130824,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False
1136,False,-0.4639772658540731,0.0004571429,-0.8906079685332026,False,True,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False
1137,False,-1.232095045677777,0.0007692308,-0.8906079685332026,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
1138,True,-0.4445038573515003,0.07283182,-0.01165123675922758,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,True,False
1139,True,-0.3377607292633238,0.04662429,-0.2971336514391605,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False
1140,True,-1.2032455515998914,0.2298219999999999,1.8445567708135813,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False
1141,True,1.2489614450203839,0.1619782,2.4701663470173365,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,True,False
1142,True,-0.8859011167431499,0.2145995,1.1026183980271465,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
1143,True,1.2778109390982695,0.05146786,0.2904312353450961,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True
1144,False,-0.9724495989768067,0.000625,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
1145,False,0.09498168190496013,0.0003529412,-0.8906079685332026,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
1146,True,-0.049265788484467624,0.1080344,0.6815884256165102,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True
1147,True,-0.12138952367918167,0.1251213,0.8744808415623079,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False
1148,True,-0.9992075047340455,0.1364475,0.2791352412941703,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
1149,True,-0.6262556700421796,0.08191958,0.004543967867497648,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1150,True,-0.1935132588738957,0.061896,-0.04517042587769427,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
1151,False,-1.0301485871325777,0.0006521739,-0.8906079685332026,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False
1152,True,-0.5541319348474656,0.0791488,0.009848031240962589,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True
1153,True,1.3297400284384635,0.02974648,-0.2000815301698904,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
1154,True,-0.5541319348474656,0.0193976,-0.6725465480337999,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False
1155,True,1.53745638579924,0.07138018,0.864359521620668,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False
1156,False,-0.5541319348474656,0.0004799999999999,-0.8906079685332026,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
1157,True,-0.8426268756263214,0.1308376,0.3603696927318393,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
1158,True,1.9701987969675236,0.08980783,1.5627628328368068,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
1159,True,-1.232095045677777,0.06123782,-0.4556552668552615,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True
1160,True,0.5782107077095441,0.06885749,0.38263878204364987,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
1161,True,-0.4098844644580375,0.118307,0.5637522216535874,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True
1162,True,-0.8859011167431499,0.1200515,0.22444460020601187,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
1163,True,-0.3377607292633238,0.04372321,-0.334117309639945,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True
1164,True,2.1144462673569517,0.1706156,2.4701663470173365,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
1165,True,-0.777715513951079,0.2298219999999999,2.4701663470173365,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
1166,True,-0.049265788484467624,0.05367281,-0.10998238690749249,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
1167,True,-0.6983794052368937,0.2265,1.481277602135807,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
1168,True,-1.087847575288349,0.1375511,0.21117242185123117,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
1169,False,-1.0589980812104633,0.0006666667,-0.8906079685332026,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False
1170,True,0.49887459899535846,0.002424242,-0.851907466753891,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False
1171,True,-0.5541319348474656,0.009122,-0.7908744760424704,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True
1172,True,-0.7128041522758365,0.06735965,-0.1913583455983266,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True
1173,True,-0.5541319348474656,0.0775176,-0.010084822493495831,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False
1174,True,-0.48200819965275155,0.2298219999999999,2.4701663470173365,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
1175,True,-0.7705031404316074,0.1550486,0.6624521648361631,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False
1176,True,-0.5916362771487169,0.2090833,1.439326438352869,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True
1177,False,2.402941208135807,0.0001764706,-0.8906079685332026,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True
1178,False,0.888342769046814,0.0002666667,-0.8906079685332026,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False
1179,True,1.2201119509424982,0.1054817,1.4914715879642069,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
1180,True,1.2489614450203839,0.0140793999999999,-0.5732775162222788,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False
1181,True,-0.8426268756263214,0.05904476,-0.32606341613064893,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False
1182,True,2.402941208135807,0.2298219999999999,2.4701663470173365,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False
1183,False,-1.232095045677777,0.0007692308,-0.8906079685332026,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False
1184,False,-0.6983794052368937,0.0005217391,-0.8906079685332026,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True
1185,False,1.2399459781210445,0.0002406015,-0.8906079685332026,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
1186,False,1.7058653074788968,0.0002130113999999,-0.8906079685332026,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True
1187,False,-1.1513164622596974,0.0007177034,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
1188,True,-1.268156913275134,0.205298,0.5199117448148768,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False
1189,True,-0.3043674398681712,0.007026666,-0.8041009786970016,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True
1190,True,-0.6983794052368937,0.08519435,0.00017308746085155664,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
1191,True,-0.1935132588738957,0.1900073,1.7047022568021792,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
1192,True,-0.7705031404316074,0.2298219999999999,1.458221207990749,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True
1193,True,-2.2057654708064156,0.2298219999999999,-0.6324984109439108,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False
1194,True,-0.3377607292633238,0.1699286,1.2757096330107358,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
1195,False,-1.0589980812104633,0.0006666667,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
1196,False,-0.7705031404316074,0.0005454546,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
1197,True,-0.1935132588738957,0.029469,-0.49082266033906935,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
1198,True,-0.6262556700421796,0.01216667,-0.7617580747576183,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
1199,False,-1.4917404923787472,0.001,-0.8906079685332026,False,True,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False
1200,True,2.402941208135807,0.1005738,2.2231979450405652,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True
1201,True,-1.2753692867946054,0.01972267,-0.7590991042982402,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
1202,True,-0.4098844644580375,0.1151311,0.5237996429365885,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
1203,True,0.1671054170996742,0.1329033999999999,1.2249981321727776,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True
1204,False,-0.8426268756263214,0.0005714286,-0.8906079685332026,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False
1205,True,-0.5541319348474656,0.2298219999999999,2.4701663470173365,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
1206,True,1.5879430004355393,0.02919232,-0.1635759370135828,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,True,False
1207,False,-0.6623175376395365,0.0005106383,-0.8906079685332026,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,True,False
1208,True,-1.1671836840025345,0.04985151,-0.5161009369028405,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
1209,True,2.402941208135807,0.08662446,2.4701663470173365,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
1210,True,2.402941208135807,0.1065361,2.4701663470173365,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True
1211,True,-0.3954597174190947,0.1776717,1.3097068871736794,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
1212,True,0.2565388487411196,0.01570033,-0.6333725323892349,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
1213,True,1.4653326506045257,0.05482528,0.432375576550926,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
1214,True,1.1768377098256702,0.06697714,0.6036321344838257,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True
1215,True,0.2542308892148887,0.04983705,-0.06947416001879878,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
1216,True,-0.8166623309562244,0.05966339,-0.3103692236705355,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
1217,True,-0.5541319348474656,0.193378,1.3100620212067196,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
1218,False,-2.0038190122612165,0.00244898,-0.8906079685332026,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False
1219,True,0.7440952986573859,0.03501814,-0.2050260886299087,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True
1220,True,2.1865700025516652,0.04065079,0.27313893973630277,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
1221,True,-0.6262556700421796,0.1008328999999999,0.21075828093270152,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
1222,True,-0.3377607292633238,0.03015786,-0.5065988068068074,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True
